-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,982,-1,-1,993,994,521,841,1128,463,1128,370,849,849,-1,370,-1,-1,-1,370,-1,-1,-1,992,370,-1,-1,1384,748,835,841,293,294,295,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1071,1072,599,919,849,-1,849,448,422,-1,-1,448,-1,-1,-1,448,-1,-1,-1,1070,448,-1,-1,-1,826,913,919,371,372,373,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1372,1372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,914,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,997,1299,202,203,911,754,-1,997,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1299,-1,1299,-1,1299,-1,-1,-1,-1,1299,1299,-1,1299,-1,-1,-1,-1,1299,280,281,989,832,-1,-1,-1,-1,-1
-1,-1,-1,1302,443,282,283,284,285,-1,-1,-1,-1,370,-1,-1,-1,370,1294,-1,-1,-1,-1,-1,370,-1,-1,-1,-1,-1,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1302,1302,360,361,362,363,-1,-1,-1,-1,448,205,-1,-1,448,-1,-1,-1,-1,-1,-1,448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1299,1299,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,982,1299,1299,755,-1,-1,-1,-1,1299,1299,1238,-1,-1,-1,1238,422,1299,422,-1,1234,1234,1234,-1,-1,1299,1317,1317,-1,-1,-1,995,996,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1076,833,-1,-1,-1,369,-1,993,994,841,835,1238,1238,982,911,911,-1,1235,1312,370,-1,-1,1300,-1,1299,1317,982,370,1073,1074,-1,-1
-1,-1,-1,-1,-1,-1,1060,1061,1076,1076,-1,-1,-1,447,1061,1071,1072,919,913,1144,1145,-1,989,989,1231,1146,1147,448,-1,-1,1378,369,-1,-1,2015,448,1151,1152,-1,-1
-1,-1,-1,-1,-1,-1,1060,1061,1076,1076,-1,-1,-1,1304,1294,1294,1294,1294,1294,1222,1223,-1,-1,-1,1238,1224,1225,-1,-1,2015,2015,447,2015,2015,2015,2015,437,438,-1,-1
-1,-1,-1,-1,-1,-1,1060,1061,1076,1076,-1,-1,-1,1687,1687,1687,1687,1294,1294,1294,1294,-1,1294,1294,1238,1238,659,659,659,2015,2015,2015,2015,2015,2015,2015,2015,2015,-1,-1
-1,-1,-1,-1,-1,-1,1299,1076,1298,1842,830,-1,1687,1687,1146,1147,1687,607,450,-1,526,450,1294,451,525,1294,659,659,370,-1,2015,2015,2015,2015,2015,2015,2015,2015,-1,-1
-1,-1,-1,-1,-1,-1,1150,-1,1298,-1,-1,-1,-1,1317,1224,1225,1294,685,528,1298,604,528,1294,529,603,1294,1299,1299,448,-1,-1,-1,1238,1238,1238,1238,1238,1238,1238,-1
-1,-1,-1,-1,-1,-1,1076,-1,-1,-1,-1,-1,-1,1294,1144,1145,1294,830,830,1294,830,830,1294,830,830,1299,1299,762,763,-1,-1,-1,370,836,834,993,994,841,-1,-1
-1,-1,369,60,57,58,61,982,1317,1317,-1,-1,-1,1317,1222,1223,1294,830,830,830,830,830,1294,830,830,1299,1299,-1,-1,-1,-1,-1,448,914,912,1071,1072,919,-1,-1
-1,-1,447,138,135,136,137,739,739,739,-1,1373,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1299,1299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1060,1061,205,1295,739,-1,-1,680,681,1076,1374,1374,837,837,1304,1238,836,982,838,659,659,841,1238,370,982,-1,49,50,51,52,850,851,1303,-1,-1,-1,-1,-1
-1,-1,-1,-1,1297,48,-1,-1,1832,758,759,1312,1374,1374,207,282,283,284,285,282,283,284,285,919,1238,448,-1,-1,127,128,129,130,928,929,1303,-1,-1,-1,-1,-1
-1,-1,-1,-1,1297,126,-1,-1,-1,-1,1312,1312,817,817,207,360,361,362,363,360,361,362,363,1238,1238,1238,-1,-1,202,203,753,909,754,754,910,-1,-1,-1,-1,-1
-1,-1,-1,-1,1297,1377,-1,-1,-1,-1,-1,2145,-1,1238,1238,1238,1238,1238,1238,1238,1238,1236,2145,1236,1238,-1,-1,-1,280,281,831,987,832,832,988,-1,-1,-1,-1,-1
